Ê±¼ä,Inbound,Outbound
2021/6/23 4:45,8709732129,28923602192
2021/6/23 4:50,8494338387,28878284277
2021/6/23 4:55,8792055210,28658060054
2021/6/23 5:00,8442758285,25235328617
2021/6/23 5:05,8216794364,23735689385
2021/6/23 5:10,8225300026,23084827757
2021/6/23 5:15,7805122588,21636199389
2021/6/23 5:20,7734511392,21587558327
2021/6/23 5:25,7719696789,21666591050
2021/6/23 5:30,7826157221,21983427400
2021/6/23 5:35,7901124265,22217354786
2021/6/23 5:40,7828570575,22188689325
2021/6/23 5:45,7377743833,21629934894
2021/6/23 5:50,7143371037,21409073905
2021/6/23 5:55,7289649395,21651910394
2021/6/23 6:00,7539237194,22405486759
2021/6/23 6:05,7454706206,23250573421
2021/6/23 6:10,7638667554,23539967703
2021/6/23 6:15,7950817513,24620119442
2021/6/23 6:20,8250215564,25885210446
2021/6/23 6:25,8227457827,25773529710
2021/6/23 6:30,7805608039,25360796689
2021/6/23 6:35,7832981962,26004237286
2021/6/23 6:40,7704567903,26113710827
2021/6/23 6:45,7935090555,26990068294
2021/6/23 6:50,7940208762,26550282321
2021/6/23 6:55,8369951247,28087587459
2021/6/23 7:00,8849509735,30057128635
2021/6/23 7:05,8753829781,32144882472
2021/6/23 7:10,9250022579,34927048167
2021/6/23 7:15,10033223484,37395655796
2021/6/23 7:20,10187072798,38158700480
2021/6/23 7:25,10010297609,38546033147
2021/6/23 7:30,10372791707,39289049187
2021/6/23 7:35,7717410355,34265202096
2021/6/23 7:40,7097686089,32989273403
2021/6/23 7:45,7119488029,33662324743
2021/6/23 7:50,7545127332,36067633068
2021/6/23 7:55,7872121939,37918687063
2021/6/23 8:00,8299991444,42237713283
2021/6/23 8:05,9121773295,77581602198
2021/6/23 8:10,8798086923,79208925910
2021/6/23 8:15,9284127789,77966249387
2021/6/23 8:20,9592887835,79781686983
2021/6/23 8:25,9619197933,78823755839
2021/6/23 8:30,9713252369,79202900430
2021/6/23 8:35,9986083325,79870928705
2021/6/23 8:40,10172986299,80868335037
2021/6/23 8:45,10226684070,79857583457
2021/6/23 8:50,10111425110,79789082398
2021/6/23 8:55,9837804161,80404211887
2021/6/23 9:00,10381934017,80412264728
2021/6/23 9:05,11014385536,80655826907
2021/6/23 9:10,11532103627,83324495171
2021/6/23 9:15,11760611118,83857261407
2021/6/23 9:20,11594260191,82718512380
2021/6/23 9:25,11415417150,83943428135
2021/6/23 9:30,11883747870,86085681314
2021/6/23 9:35,12386759253,88144620305
2021/6/23 9:40,14421547894,88956978913
2021/6/23 9:45,15070285712,92455499142
2021/6/23 9:50,15289633511,97930205130
2021/6/23 9:55,14781126638,99158822482
2021/6/23 10:00,15437822637,1.00044E+11
2021/6/23 10:05,15415058112,1.00648E+11
2021/6/23 10:10,15391007694,99826860227
2021/6/23 10:15,15286974920,1.04753E+11
2021/6/23 10:20,15057134420,95593787046
2021/6/23 10:25,14578791291,1.20569E+11
2021/6/23 10:30,14216225982,88936424353
2021/6/23 10:35,13848654228,90196479342
2021/6/23 10:40,13577215030,90576539537
2021/6/23 10:45,12571495822,90185521202
2021/6/23 10:50,12481016795,89340838816
2021/6/23 10:55,12342969079,89438565725
2021/6/23 11:00,11981449345,89161484677
2021/6/23 11:05,12018313942,89091703036
2021/6/23 11:10,12224301326,88976236055
2021/6/23 11:15,12440967199,89576484533
2021/6/23 11:20,12951378675,89302981186
2021/6/23 11:25,13538940183,89857837758
2021/6/23 11:30,13517140704,89878603399
2021/6/23 11:35,13750959865,90156066730
2021/6/23 11:40,13652949333,90638821919
2021/6/23 11:45,15023011859,1.43295E+11
2021/6/23 11:50,16402958047,1.77597E+11
2021/6/23 11:55,18528323210,2.05816E+11
2021/6/23 12:00,19854459618,2.20719E+11
2021/6/23 12:05,20144909691,2.24541E+11
2021/6/23 12:10,20264568914,2.13792E+11
2021/6/23 12:15,20584011259,2.17708E+11
2021/6/23 12:20,21195859601,2.2339E+11
2021/6/23 12:25,21587395633,2.2322E+11
2021/6/23 12:30,22192339244,2.26136E+11
2021/6/23 12:35,22474897436,2.27379E+11
2021/6/23 12:40,22081521714,2.18648E+11
2021/6/23 12:45,22195380717,2.15237E+11
2021/6/23 12:50,22394398844,2.10174E+11
2021/6/23 12:55,21962458254,2.09241E+11
2021/6/23 13:00,21753912257,2.03203E+11
2021/6/23 13:05,21867713046,2.03748E+11
2021/6/23 13:10,21417185345,1.99271E+11
2021/6/23 13:15,20846128701,1.95045E+11
2021/6/23 13:20,20131794619,1.89588E+11
2021/6/23 13:25,19362133800,1.84734E+11
2021/6/23 13:30,18625242909,1.76955E+11
2021/6/23 13:35,18439557522,1.77555E+11
2021/6/23 13:40,18461429514,1.75745E+11
2021/6/23 13:45,17358060156,1.57488E+11
2021/6/23 13:50,16151595922,1.02344E+11
2021/6/23 13:55,15609814598,81249548469
2021/6/23 14:00,15594280030,77703503938
2021/6/23 14:05,16464731197,96396028375
2021/6/23 14:10,15727758382,94333485506
2021/6/23 14:15,15772345562,89671989975
2021/6/23 14:20,15488363798,87648124178
2021/6/23 14:25,15197760928,85368747411
2021/6/23 14:30,15251868371,85113985068
2021/6/23 14:35,14790890774,84772438910
2021/6/23 14:40,14780058439,85525287459
2021/6/23 14:45,15209774083,85193344520
2021/6/23 14:50,15064248820,84956633189
2021/6/23 14:55,15074973189,84836955535
2021/6/23 15:00,15105257814,83764259523
2021/6/23 15:05,15219717847,84734572269
2021/6/23 15:10,15069718868,84694037464
2021/6/23 15:15,15603523605,83691379352
2021/6/23 15:20,16055996899,85222719303
2021/6/23 15:25,16097468784,84299559467
2021/6/23 15:30,16140259258,84059087933
2021/6/23 15:35,16219779663,84565660051
2021/6/23 15:40,16091379687,82727944632
2021/6/23 15:45,16100018681,84283758870
2021/6/23 15:50,15925559257,83819373696
2021/6/23 15:55,16118445480,85011971220
2021/6/23 16:00,16031783114,84173818719
2021/6/23 16:05,15970881162,84557009338
2021/6/23 16:10,16244668887,84539595882
2021/6/23 16:15,16623770589,84525832021
2021/6/23 16:20,16493425823,84348672196
2021/6/23 16:25,16678296191,83875365573
2021/6/23 16:30,17414921453,83734660207
2021/6/23 16:35,17682058324,83253226508
2021/6/23 16:40,17510778616,83600535415
2021/6/23 16:45,17582944028,82785671114
2021/6/23 16:50,17825866990,83353687733
2021/6/23 16:55,17631869347,83281986091
2021/6/23 17:00,18008623216,83437543910
2021/6/23 17:05,17659267458,83737039790
2021/6/23 17:10,17128771060,82447438542
2021/6/23 17:15,17463601952,85128874151
2021/6/23 17:20,17810333747,85704108443
2021/6/23 17:25,17953153130,84668163622
2021/6/23 17:30,17890521835,85325098635
2021/6/23 17:35,17808017934,86590725004
2021/6/23 17:40,17661198003,86286841167
2021/6/23 17:45,17591996088,86680938603
2021/6/23 17:50,17866671195,87880712042
2021/6/23 17:55,17982840667,88216759500
2021/6/23 18:00,18822947751,90035459250
2021/6/23 18:05,18248758960,87695452584
2021/6/23 18:10,16993857913,84620884481
2021/6/23 18:15,16961091633,83428199068
2021/6/23 18:20,17475916938,88112702919
2021/6/23 18:25,18304449459,91692187698
2021/6/23 18:30,18788656503,92405135492
2021/6/23 18:35,19083716185,90420028646
2021/6/23 18:40,19026207819,87396966836
2021/6/23 18:45,19555736621,88689440876
2021/6/23 18:50,20661703323,1.02891E+11
2021/6/23 18:55,23499925049,1.98061E+11
2021/6/23 19:00,24714830339,2.0932E+11
2021/6/23 19:05,26248063733,2.18978E+11
2021/6/23 19:10,28091935737,2.25248E+11
2021/6/23 19:15,27793898585,2.35439E+11
2021/6/23 19:20,28055610595,2.27066E+11
2021/6/23 19:25,28131370468,2.2612E+11
2021/6/23 19:30,28165774765,2.12293E+11
2021/6/23 19:35,29576321759,2.23441E+11
2021/6/23 19:40,29161011030,2.27022E+11
2021/6/23 19:45,31006726763,2.34879E+11
2021/6/23 19:50,30867320536,2.32327E+11
2021/6/23 19:55,30602259535,2.23814E+11
2021/6/23 20:00,31849260246,2.24221E+11
2021/6/23 20:05,31922111558,2.33824E+11
2021/6/23 20:10,31458061197,2.39305E+11
2021/6/23 20:15,31382852423,2.4486E+11
2021/6/23 20:20,30720663579,2.44164E+11
2021/6/23 20:25,30592724182,2.48767E+11
2021/6/23 20:30,31120452809,2.50961E+11
2021/6/23 20:35,30783033123,2.52408E+11
2021/6/23 20:40,30614665439,2.48546E+11
2021/6/23 20:45,30944291945,2.50097E+11
2021/6/23 20:50,30493332757,2.49144E+11
2021/6/23 20:55,29924904551,2.48471E+11
2021/6/23 21:00,30123722653,2.47151E+11
2021/6/23 21:05,29567248560,2.49036E+11
2021/6/23 21:10,29273423872,2.48336E+11
2021/6/23 21:15,29121408915,2.47893E+11
2021/6/23 21:20,29337313821,2.46661E+11
2021/6/23 21:25,28635370553,2.4763E+11
2021/6/23 21:30,28192244959,2.4505E+11
2021/6/23 21:35,28367117634,2.48394E+11
2021/6/23 21:40,27606149588,2.45284E+11
2021/6/23 21:45,28033880226,2.43528E+11
2021/6/23 21:50,27542607266,2.44486E+11
2021/6/23 21:55,26812792333,2.42105E+11
2021/6/23 22:00,26403633558,2.39797E+11
2021/6/23 22:05,26491356780,2.33954E+11
2021/6/23 22:10,26476686223,2.33466E+11
2021/6/23 22:15,25981679019,2.33072E+11
2021/6/23 22:20,25584354346,2.33443E+11
2021/6/23 22:25,26109740408,2.26993E+11
2021/6/23 22:30,26062854307,2.16859E+11
2021/6/23 22:35,25647080856,2.1409E+11
2021/6/23 22:40,25323860538,2.11681E+11
2021/6/23 22:45,25254626498,2.10724E+11
2021/6/23 22:50,25592277803,2.15754E+11
2021/6/23 22:55,25823298491,2.23875E+11
2021/6/23 23:00,26052750113,2.22098E+11
2021/6/23 23:05,26472983429,2.23117E+11
2021/6/23 23:10,26649052671,2.26424E+11
2021/6/23 23:15,26357090806,2.1833E+11
2021/6/23 23:20,24503478140,1.36584E+11
2021/6/23 23:25,23458924033,1.0432E+11
2021/6/23 23:30,22143143182,94717785278
2021/6/23 23:35,20835452582,86670615006
2021/6/23 23:40,19912567010,82616056375
2021/6/23 23:45,19147568881,80092148545
2021/6/23 23:50,18784893383,80655268908
2021/6/23 23:55,18538248647,80571385791
2021/6/24 0:00,18138978637,81343476083
2021/6/24 0:05,17454098407,84050854638
2021/6/24 0:10,17240545354,83699869186
2021/6/24 0:15,16871890357,83653356184
2021/6/24 0:20,16724689875,80390573016
2021/6/24 0:25,15641041909,76913296671
2021/6/24 0:30,15451261655,76267998063
2021/6/24 0:35,14827430412,73488837312
2021/6/24 0:40,15045085494,72457393872
2021/6/24 0:45,14700686044,71108176335
2021/6/24 0:50,13549267184,67035696388
2021/6/24 0:55,12975556459,62470641744
2021/6/24 1:00,13036376622,60811236478
2021/6/24 1:05,13361296422,61981668026
2021/6/24 1:10,13120372878,62692135613
2021/6/24 1:15,12419933314,61111483814
2021/6/24 1:20,12142539831,59914391256
2021/6/24 1:25,11510301481,58379239801
2021/6/24 1:30,11682411811,58367882822
2021/6/24 1:35,11428753081,56332814382
2021/6/24 1:40,11395323996,55049720491
2021/6/24 1:45,10789440772,52514526241
2021/6/24 1:50,10602379106,51250117104
2021/6/24 1:55,10908852785,51180614813
2021/6/24 2:00,10122459778,45339875597
2021/6/24 2:05,11574755200,44470747822
2021/6/24 2:10,11280601299,41746130456
2021/6/24 2:15,11112791320,40739697933
2021/6/24 2:20,11690214149,40454913932
2021/6/24 2:25,11658131136,39100837461
2021/6/24 2:30,11670050957,38199140154
2021/6/24 2:35,11586085675,38241361386
2021/6/24 2:40,10468579204,36096536011
2021/6/24 2:45,10194413063,34903180779
2021/6/24 2:50,10212589032,34880110639
2021/6/24 2:55,10269451835,36005993750
2021/6/24 3:00,10694720141,37796582614
2021/6/24 3:05,11288855595,42775852742
2021/6/24 3:10,10653932570,42383872661
2021/6/24 3:15,10673064914,42665914263
2021/6/24 3:20,10023420640,41478895444
2021/6/24 3:25,9936487952,40650248284
2021/6/24 3:30,9345991037,42333229619
2021/6/24 3:35,9433764504,44664394175
2021/6/24 3:40,9324785101,43510177864
2021/6/24 3:45,9568997078,41812188370
2021/6/24 3:50,9549476791,41059603659
2021/6/24 3:55,9422803379,37345331730
2021/6/24 4:00,9033988770,34040630913
2021/6/24 4:05,8851810351,35184050039
2021/6/24 4:10,8802070137,36209587923
2021/6/24 4:15,8995727475,37859594754
2021/6/24 4:20,9181426492,38822311128
2021/6/24 4:25,8944687364,38030364160
2021/6/24 4:30,9114528603,38333519503
2021/6/24 4:35,9420257079,38031315817
2021/6/24 4:40,9213657279,37693107468
2021/6/24 4:45,9089892112,37862124681
2021/6/24 4:50,8563319451,37317463754
2021/6/24 4:55,8610654494,37617867318
2021/6/24 5:00,8627040036,34579495001
2021/6/24 5:05,8305335231,26957106450
2021/6/24 5:10,7964227450,25207560976
2021/6/24 5:15,8080894611,23383448941
2021/6/24 5:20,8049552265,23344424484
2021/6/24 5:25,8291974324,23354398707
2021/6/24 5:30,7961703363,23379563881
2021/6/24 5:35,8029231250,23179225787
2021/6/24 5:40,8055429045,23223749247
2021/6/24 5:45,7696002859,22354451059
2021/6/24 5:50,7569011014,22530715066
2021/6/24 5:55,7647179366,22910932906
2021/6/24 6:00,7469522126,22916863768
2021/6/24 6:05,7315844374,23057150400
2021/6/24 6:10,7597212347,24160001389
2021/6/24 6:15,7752801647,24670206758
2021/6/24 6:20,7926279189,24832988707
2021/6/24 6:25,7858394666,25291151200
2021/6/24 6:30,8254176352,26282858194
2021/6/24 6:35,8297908895,27680174553
2021/6/24 6:40,8228745358,28368825758
2021/6/24 6:45,8091217747,28066485882
2021/6/24 6:50,8026291711,28375331369
2021/6/24 6:55,8346114598,29319860411
2021/6/24 7:00,8718553815,30657988147
2021/6/24 7:05,8774298817,33529491288
2021/6/24 7:10,10005316833,37616429685
2021/6/24 7:15,10541067482,39713004150
2021/6/24 7:20,11000781806,41979097164
2021/6/24 7:25,11033070930,42920745663
2021/6/24 7:30,11182139879,43679695431
2021/6/24 7:35,8029930846,37440527225
2021/6/24 7:40,7446859160,35931513042
2021/6/24 7:45,7823041790,37007970911
2021/6/24 7:50,7818212809,38588339235
2021/6/24 7:55,8399759056,40204269305
2021/6/24 8:00,8793889121,42559794401
2021/6/24 8:05,8646763126,43914729790
2021/6/24 8:10,8783242368,45212512949
2021/6/24 8:15,9005982007,47118772810
2021/6/24 8:20,8850062902,46960998145
2021/6/24 8:25,9303055866,49066958211
2021/6/24 8:30,9196312493,48513970785
2021/6/24 8:35,9762499266,49993676494
2021/6/24 8:40,10152812344,50933040229
2021/6/24 8:45,9995600926,51501439719
2021/6/24 8:50,10188482265,51019073177
2021/6/24 8:55,10235322527,49756647388
2021/6/24 9:00,10727250904,53497324313
2021/6/24 9:05,11997820008,61647251723
2021/6/24 9:10,13020166271,64682205707
2021/6/24 9:15,13250884976,64066535161
2021/6/24 9:20,13271877714,64117308147
2021/6/24 9:25,13422404980,64767478210
2021/6/24 9:30,13640178629,64730733789
2021/6/24 9:35,13565946363,63501155243
2021/6/24 9:40,13468143132,60873219417
2021/6/24 9:45,13304989149,61201058047
2021/6/24 9:50,13638768250,60668437371
2021/6/24 9:55,13987973220,59398518079
2021/6/24 10:00,14290366685,61403698552
2021/6/24 10:05,14504651696,65621019521
2021/6/24 10:10,15189378422,71432182057
2021/6/24 10:15,15778129444,72135053285
2021/6/24 10:20,15644750542,73772047777
2021/6/24 10:25,15736133980,76427449991
2021/6/24 10:30,16108330533,75592349972
2021/6/24 10:35,15663298082,75781206739
2021/6/24 10:40,15355387007,76477632680
2021/6/24 10:45,14514983735,73201756710
2021/6/24 10:50,14451526299,75979959267
2021/6/24 10:55,14518513263,75665077398
2021/6/24 11:00,14391186142,73629061751
2021/6/24 11:05,14171987513,76773830480
2021/6/24 11:10,14148511550,76538768980
2021/6/24 11:15,14596544045,76791192388
2021/6/24 11:20,14219417302,74846441685
2021/6/24 11:25,14716645929,76303986322
2021/6/24 11:30,14740529982,76470277692
2021/6/24 11:35,14901454650,76747798002
2021/6/24 11:40,14695778377,77132327720
2021/6/24 11:45,14664334169,78797876632
2021/6/24 11:50,14997515795,80771684302
2021/6/24 11:55,15354495168,85817971567
2021/6/24 12:00,15361956280,83810505824
2021/6/24 12:05,15289389568,83415782288
2021/6/24 12:10,15421623173,84016192844
2021/6/24 12:15,15465628862,82918630235
2021/6/24 12:20,16040288057,86004224420
2021/6/24 12:25,16327835002,86122872848
2021/6/24 12:30,16660326883,87527874589
2021/6/24 12:35,16738753637,87225961829
2021/6/24 12:40,16341783651,83841959988
2021/6/24 12:45,16894519768,83081564896
2021/6/24 12:50,16991053732,79706998579
2021/6/24 12:55,17212046564,79170929957
2021/6/24 13:00,17200491077,79281327778
2021/6/24 13:05,17319294158,79636495600
2021/6/24 13:10,17528368575,81186192861
2021/6/24 13:15,17762289501,81528075439
2021/6/24 13:20,17524421462,82594979400
2021/6/24 13:25,17508538759,81733403458
2021/6/24 13:30,17359867887,81112019280
2021/6/24 13:35,17188994915,79443126062
2021/6/24 13:40,16775421464,79606610760
2021/6/24 13:45,16399192604,77321801589
2021/6/24 13:50,15566614087,73029210395
2021/6/24 13:55,15098938700,70592973005
2021/6/24 14:00,15051003092,72598562619
2021/6/24 14:05,15837480985,80770647295
2021/6/24 14:10,15805183321,78601404247
2021/6/24 14:15,15903123129,78525890052
2021/6/24 14:20,15998793398,78165662946
2021/6/24 14:25,16310228225,79156329013
2021/6/24 14:30,16177580529,78058078481
2021/6/24 14:35,15887905974,76633457299
2021/6/24 14:40,15776059661,75839495828
2021/6/24 14:45,15784887153,75385641809
2021/6/24 14:50,16486173811,75087784106
2021/6/24 14:55,16639042726,74559686976
2021/6/24 15:00,16741969341,72270803828
2021/6/24 15:05,16690011160,73925933339
2021/6/24 15:10,16894949559,76080796525
2021/6/24 15:15,16842714380,74919006728
2021/6/24 15:20,16618826093,73298871340
2021/6/24 15:25,16895170290,74566258584
2021/6/24 15:30,16885247517,73758601665
2021/6/24 15:35,16871631506,74657832807
2021/6/24 15:40,17117511681,74214549069
2021/6/24 15:45,17410992388,74707554024
2021/6/24 15:50,17818891896,74279167830
2021/6/24 15:55,17635882879,74162661721
2021/6/24 16:00,16998813077,73177368637
2021/6/24 16:05,17069642402,75000025773
2021/6/24 16:10,16944373253,73988095079
2021/6/24 16:15,17440792057,76973948341
2021/6/24 16:20,18095429477,77136197732
2021/6/24 16:25,17823840992,76206067434
2021/6/24 16:30,17668771107,76337606778
2021/6/24 16:35,17748625779,77347783878
2021/6/24 16:40,17977939310,78478208682
2021/6/24 16:45,17888687318,77592320235
2021/6/24 16:50,18475597049,79464756617
2021/6/24 16:55,19086632780,79039245603
2021/6/24 17:00,18708661759,79116987961
2021/6/24 17:05,17731422779,79083627766
2021/6/24 17:10,17363027645,79847656166
2021/6/24 17:15,17893698183,80517040772
2021/6/24 17:20,17756059170,79144092558
2021/6/24 17:25,18074306715,79853713588
2021/6/24 17:30,18536702903,81458528739
2021/6/24 17:35,18197075174,81559858810
2021/6/24 17:40,18193719378,82798666174
2021/6/24 17:45,17868063096,81845556110
2021/6/24 17:50,18532588785,81358739737
2021/6/24 17:55,18130865970,80954322405
2021/6/24 18:00,18094893646,81945390399
2021/6/24 18:05,16851142274,78535772097
2021/6/24 18:10,16470154600,79369809727
2021/6/24 18:15,16961873548,80261973593
2021/6/24 18:20,17232129231,81965327464
2021/6/24 18:25,16980424720,80996086886
2021/6/24 18:30,17162873599,82222108853
2021/6/24 18:35,17208075794,82643438890
2021/6/24 18:40,17265104086,82675308097
2021/6/24 18:45,17113645922,82368624990
2021/6/24 18:50,17277213398,83917387356
2021/6/24 18:55,17508856932,84583560520
2021/6/24 19:00,17572256673,84748133113
2021/6/24 19:05,17674660886,86545656951
2021/6/24 19:10,17751073954,87147127179
2021/6/24 19:15,17505911097,85667756387
2021/6/24 19:20,17615211897,88752016775
2021/6/24 19:25,17759606407,87959931254
2021/6/24 19:30,18727219249,88135680856
2021/6/24 19:35,19436775291,88877220607
2021/6/24 19:40,20364048359,92751421256
2021/6/24 19:45,19726314864,89550458079
2021/6/24 19:50,19935517504,88992692603
2021/6/24 19:55,20542555511,90838717790
2021/6/24 20:00,20621998960,89816881162
2021/6/24 20:05,20787782076,92011205076
2021/6/24 20:10,20624860937,91755915373
2021/6/24 20:15,20596974153,91170974813
2021/6/24 20:20,20362195466,91094064640
2021/6/24 20:25,20285121964,90564976961
2021/6/24 20:30,20430055612,90850355019
2021/6/24 20:35,20298016328,90468618069
2021/6/24 20:40,20553827632,92200091641
2021/6/24 20:45,20144585690,90625944047
2021/6/24 20:50,20216554418,91957272636
2021/6/24 20:55,20286007501,92523177521
2021/6/24 21:00,20596554483,93752671775
2021/6/24 21:05,20847239814,94781441474
2021/6/24 21:10,20639980066,94149722307
2021/6/24 21:15,19920598222,92394741642
2021/6/24 21:20,19753065414,92486785123
2021/6/24 21:25,19957274158,90309623526
2021/6/24 21:30,19413154285,89406286601
2021/6/24 21:35,19439381143,89209010957
2021/6/24 21:40,18802851189,87402531985
2021/6/24 21:45,18641942120,86480294792
2021/6/24 21:50,18638510953,85634469356
2021/6/24 21:55,18255084542,84268336863
2021/6/24 22:00,17984402091,83375534429
2021/6/24 22:05,17803066425,84115745924
2021/6/24 22:10,17707313721,84180512871
2021/6/24 22:15,17193802250,81951778343
2021/6/24 22:20,17144014524,81151903747
2021/6/24 22:25,16925598681,80583606453
2021/6/24 22:30,17268503900,81528251271
2021/6/24 22:35,17004366095,81667728979
2021/6/24 22:40,16388469740,82142729160
2021/6/24 22:45,16283659348,81322539702
2021/6/24 22:50,15991990689,79620729058
2021/6/24 22:55,15922389582,78945181110
2021/6/24 23:00,16343864064,79666692935
2021/6/24 23:05,18524672206,85035856141
2021/6/24 23:10,17597276962,83334546015
2021/6/24 23:15,17260854939,81745381312
2021/6/24 23:20,16968101799,80565726192
2021/6/24 23:25,16867389476,78671961158
2021/6/24 23:30,17854342181,80140443500
2021/6/24 23:35,18100168889,80310022101
2021/6/24 23:40,18116612426,80042803229
2021/6/24 23:45,17514769162,80307681823
2021/6/24 23:50,17067613163,78129741062
2021/6/24 23:55,16657312158,75452719738
2021/6/25 0:00,16128983589,70079198384
2021/6/25 0:05,16344438455,72227433048
2021/6/25 0:10,15949003481,71660182043
2021/6/25 0:15,15756883325,69301402860
2021/6/25 0:20,15492730080,67771676019
2021/6/25 0:25,15219038967,65712948759
2021/6/25 0:30,15360993145,64703475197
2021/6/25 0:35,14961195937,62531569839
2021/6/25 0:40,14342032526,60641872275
2021/6/25 0:45,13628488186,58141865833
2021/6/25 0:50,13213559301,56377779778
2021/6/25 0:55,12997069054,54828399225
2021/6/25 1:00,12868749647,52838132364
2021/6/25 1:05,12765960339,51340777052
2021/6/25 1:10,12733978593,50245942568
2021/6/25 1:15,12368862121,49095017625
2021/6/25 1:20,12237230483,49063739706
2021/6/25 1:25,12465566546,47511518463
2021/6/25 1:30,11591524860,44325622195
2021/6/25 1:35,11226091601,43641950299
2021/6/25 1:40,11453706395,43125194720
2021/6/25 1:45,10990092402,40800364277
2021/6/25 1:50,10454141701,39592497618
2021/6/25 1:55,10059782901,38163594923
2021/6/25 2:00,9911139768,37575353822
2021/6/25 2:05,12022172338,40984649466
2021/6/25 2:10,12255924466,40798774772
2021/6/25 2:15,11706994769,38903354806
2021/6/25 2:20,11699696139,38266016100
2021/6/25 2:25,11713761540,37793710842
2021/6/25 2:30,11485127865,36574109751
2021/6/25 2:35,11079750782,35303004548
2021/6/25 2:40,10742842310,34602473452
2021/6/25 2:45,10566826712,34196803061
2021/6/25 2:50,10196769914,32869783059
2021/6/25 2:55,10428259509,32240003664
2021/6/25 3:00,10262870304,31760377775
2021/6/25 3:05,9940413570,30243844658
2021/6/25 3:10,9950343896,29710313525
2021/6/25 3:15,9847697745,29645113780
2021/6/25 3:20,9523708253,28952215504
2021/6/25 3:25,9784457539,28952094454
2021/6/25 3:30,9865512907,28613191874
2021/6/25 3:35,10032912801,28389787633
2021/6/25 3:40,9493240675,27583125294
2021/6/25 3:45,9338704243,26947166232
2021/6/25 3:50,8806537168,25724381644
2021/6/25 3:55,8837199038,26014882202
2021/6/25 4:00,8714308158,25280957402
2021/6/25 4:05,8620975376,24973142007
2021/6/25 4:10,8665920435,24419053184
2021/6/25 4:15,8477857471,24283652542
2021/6/25 4:20,8714128504,24541095690
2021/6/25 4:25,9100630389,24712423588
2021/6/25 4:30,8958850492,24125145600
2021/6/25 4:35,9380411058,25128599299
2021/6/25 4:40,9113554816,24688581165
2021/6/25 4:45,9147446593,24480319814
2021/6/25 4:50,8847355051,23846414669
2021/6/25 4:55,8714589231,23708162083
2021/6/25 5:00,8532762986,23113596742
2021/6/25 5:05,8294155405,22712566114
2021/6/25 5:10,8236456613,22598117367
2021/6/25 5:15,8222802971,22555096113
2021/6/25 5:20,7952114678,21892943271
2021/6/25 5:25,8192613770,22366376576
2021/6/25 5:30,8383459838,22606387733
2021/6/25 5:35,8295114117,23041449858
2021/6/25 5:40,7978162803,22569872740
2021/6/25 5:45,7881267098,22076160189
2021/6/25 5:50,7659640495,22269086798
2021/6/25 5:55,7584778528,21916811954
2021/6/25 6:00,7430689502,22272245947
2021/6/25 6:05,7396459080,22317385343
2021/6/25 6:10,7477988635,23195337236
2021/6/25 6:15,7601525053,23528028780
2021/6/25 6:20,8017038341,24386310663
2021/6/25 6:25,8100782322,24809944428
2021/6/25 6:30,7873117221,24964868723
2021/6/25 6:35,8134005555,26097912667
2021/6/25 6:40,8263469209,26652197431
2021/6/25 6:45,8492190362,27732338190
2021/6/25 6:50,9015712888,29007112797
2021/6/25 6:55,8939139578,29841816551
2021/6/25 7:00,9190489494,30945395881
2021/6/25 7:05,9222207979,32561595463
2021/6/25 7:10,10211606938,35660288046
2021/6/25 7:15,10954980487,38324670612
2021/6/25 7:20,10449724424,38620797389
2021/6/25 7:25,11106714133,40384035342
2021/6/25 7:30,11203210092,41158522741
2021/6/25 7:35,8541427304,36072303214
2021/6/25 7:40,7772407240,34317209990
2021/6/25 7:45,7608577485,35021723747
2021/6/25 7:50,7790993381,35851096333
2021/6/25 7:55,7984104116,37232984909
2021/6/25 8:00,8755855638,39150114845
2021/6/25 8:05,8670627147,40259403236
2021/6/25 8:10,8581246260,40996310328
2021/6/25 8:15,9099295703,42729703586
2021/6/25 8:20,9155576370,42661226305
2021/6/25 8:25,9208624123,43163039845
2021/6/25 8:30,9426656900,44554735420
2021/6/25 8:35,9561702697,44857339406
2021/6/25 8:40,9649854916,45264397972
2021/6/25 8:45,9862084894,45357728580
2021/6/25 8:50,9803090801,45439055226
2021/6/25 8:55,10018270241,46693853381
2021/6/25 9:00,10205167207,46506718357
2021/6/25 9:05,10667336843,48203919599
2021/6/25 9:10,10745456269,48989334414
2021/6/25 9:15,11034342444,50223032732
2021/6/25 9:20,11514586012,51005766000
2021/6/25 9:25,11771758313,51342560741
2021/6/25 9:30,11885592650,51736660500
2021/6/25 9:35,12056380895,53157156926
2021/6/25 9:40,12319147440,53623216895
2021/6/25 9:45,12575559368,54278070912
2021/6/25 9:50,12996944981,54987603956
2021/6/25 9:55,13907299003,56780430463
2021/6/25 10:00,14525369808,61938565244
2021/6/25 10:05,14770244114,67161625185
2021/6/25 10:10,15151233477,72039634394
2021/6/25 10:15,15055333589,73434483497
2021/6/25 10:20,15316609990,71844349325
2021/6/25 10:25,15712816902,74156056826
2021/6/25 10:30,15713738709,71590422248
2021/6/25 10:35,15539222799,74247359669
2021/6/25 10:40,14834483007,74731006579
2021/6/25 10:45,14200269235,75743622912
2021/6/25 10:50,14242150702,75314866545
2021/6/25 10:55,14184506746,74873165964
2021/6/25 11:00,14318922671,74208886375
2021/6/25 11:05,14073006107,71616127955
